"exp_unit","Cmax","num_codominants","site","block","trt","year","exage","genus_species","relcov","rank"
"SwissNP_Short::Stabelchod dadaint F5::U::2013",8.19063220309506,3,"SwissNP_Short","Stabelchod dadaint F5","U",2013,5,"Cirsium acaule",13.42882722,3
"SwissNP_Short::Stabelchod dadaint F5::U::2013",8.19063220309506,3,"SwissNP_Short","Stabelchod dadaint F5","U",2013,5,"Festuca rubra",17.90510295,2
"SwissNP_Short::Val Minger F15::G::2009",16.2932790208147,2,"SwissNP_Short","Val Minger F15","G",2009,1,"Deschampsia cespitosa",25.4582484712729,1
"SwissNP_Short::Val Minger F15::G::2009",16.2932790208147,2,"SwissNP_Short","Val Minger F15","G",2009,1,"Ranunculus montanus",25.4582484712729,2
"SwissNP_Short::Val Minger F15::G::2010",8.46560846991534,1,"SwissNP_Short","Val Minger F15","G",2010,2,"Deschampsia cespitosa",20.1058201097989,1
"SwissNP_Short::Val Minger F15::G::2011",20.2634245179737,1,"SwissNP_Short","Val Minger F15","G",2011,3,"Deschampsia cespitosa",33.4346504566565,1
"SwissNP_Short::Val Minger F15::G::2012",13.5869565201359,1,"SwissNP_Short","Val Minger F15","G",2012,4,"Deschampsia cespitosa",27.1739130402717,1
"SwissNP_Short::Val Minger F15::G::2013",9.26784059018536,1,"SwissNP_Short","Val Minger F15","G",2013,5,"Deschampsia cespitosa",23.1696014804634,1
"SwissNP_Short::Val Minger F15::U::2009",20.2020202012121,1,"SwissNP_Short","Val Minger F15","U",2009,1,"Ranunculus montanus",35.3535353521212,1
"SwissNP_Short::Val Minger F15::U::2010",8.15494392959225,1,"SwissNP_Short","Val Minger F15","U",2010,2,"Deschampsia cespitosa",23.4454638088277,1
"SwissNP_Short::Val Minger F15::U::2011",45.1612903218064,1,"SwissNP_Short","Val Minger F15","U",2011,3,"Festuca rubra",56.6308243722652,1
"SwissNP_Short::Val Minger F15::U::2012",11.7738598495774,5,"SwissNP_Short","Val Minger F15","U",2012,4,"Chrysosplenium alternifolium",7.6701821670767,5
"SwissNP_Short::Val Minger F15::U::2012",11.7738598495774,5,"SwissNP_Short","Val Minger F15","U",2012,4,"Deschampsia cespitosa",23.9693192702397,1
"SwissNP_Short::Val Minger F15::U::2012",11.7738598495774,5,"SwissNP_Short","Val Minger F15","U",2012,4,"Festuca rubra",14.3815915601438,4
"SwissNP_Short::Val Minger F15::U::2012",11.7738598495774,5,"SwissNP_Short","Val Minger F15","U",2012,4,"Ranunculus acris",17.2579098801726,3
"SwissNP_Short::Val Minger F15::U::2012",11.7738598495774,5,"SwissNP_Short","Val Minger F15","U",2012,4,"Viola biflora",23.9693192702397,2
"SwissNP_Short::Val Minger F15::U::2013",25.1762336394965,1,"SwissNP_Short","Val Minger F15","U",2013,5,"Deschampsia cespitosa",40.2819738191944,1
"SwissNP_Short::Val Minger F17::G::2009",6.87757909120633,1,"SwissNP_Short","Val Minger F17","G",2009,1,"Deschampsia cespitosa",16.5061898204952,1
"SwissNP_Short::Val Minger F17::G::2010",6.32547440968372,1,"SwissNP_Short","Val Minger F17","G",2010,2,"Deschampsia cespitosa",17.2512938491374,1
"SwissNP_Short::Val Minger F17::G::2011",7.18743757385097,5,"SwissNP_Short","Val Minger F17","G",2011,3,"Agrostis capillaris",13.7404580183511,2
"SwissNP_Short::Val Minger F17::G::2011",7.18743757385097,5,"SwissNP_Short","Val Minger F17","G",2011,3,"Carex capillaris",17.5572519078931,1
"SwissNP_Short::Val Minger F17::G::2011",7.18743757385097,5,"SwissNP_Short","Val Minger F17","G",2011,3,"Deschampsia cespitosa",11.450381678626,4
"SwissNP_Short::Val Minger F17::G::2011",7.18743757385097,5,"SwissNP_Short","Val Minger F17","G",2011,3,"Gentiana verna",9.16030534290076,5
"SwissNP_Short::Val Minger F17::G::2011",7.18743757385097,5,"SwissNP_Short","Val Minger F17","G",2011,3,"Ranunculus montanus",13.7404580183511,3
"SwissNP_Short::Val Minger F17::G::2012",8.69565217582609,1,"SwissNP_Short","Val Minger F17","G",2012,4,"Deschampsia cespitosa",17.3913043496522,1
"SwissNP_Short::Val Minger F17::G::2013",5.89714682088266,5,"SwissNP_Short","Val Minger F17","G",2013,5,"Carex atrata",6.76437429466178,5
"SwissNP_Short::Val Minger F17::G::2013",5.89714682088266,5,"SwissNP_Short","Val Minger F17","G",2013,5,"Carex capillaris",13.5287485893236,2
"SwissNP_Short::Val Minger F17::G::2013",5.89714682088266,5,"SwissNP_Short","Val Minger F17","G",2013,5,"Deschampsia cespitosa",16.9109357391544,1
"SwissNP_Short::Val Minger F17::G::2013",5.89714682088266,5,"SwissNP_Short","Val Minger F17","G",2013,5,"Festuca rubra",9.01916572654904,4
"SwissNP_Short::Val Minger F17::G::2013",5.89714682088266,5,"SwissNP_Short","Val Minger F17","G",2013,5,"Gentiana verna",11.2739571594363,3
"SwissNP_Short::Val Minger F17::U::2009",7.00860146799554,3,"SwissNP_Short","Val Minger F17","U",2009,1,"Deschampsia cespitosa",15.8061116977871,1
"SwissNP_Short::Val Minger F17::U::2009",7.00860146799554,3,"SwissNP_Short","Val Minger F17","U",2009,1,"Festuca ovina",14.7523709179347,3
"SwissNP_Short::Val Minger F17::U::2009",7.00860146799554,3,"SwissNP_Short","Val Minger F17","U",2009,1,"Ranunculus montanus",15.8061116977871,2
"SwissNP_Short::Val Minger F17::U::2010",23.8345601104767,1,"SwissNP_Short","Val Minger F17","U",2010,2,"Festuca rubra",35.050823690701,1
"SwissNP_Short::Val Minger F17::U::2011",11.9940030003598,1,"SwissNP_Short","Val Minger F17","U",2011,3,"Festuca rubra",26.9865067508096,1
"SwissNP_Short::Val Minger F17::U::2012",7.99872020028407,2,"SwissNP_Short","Val Minger F17","U",2012,4,"Festuca rubra",22.396416570224,1
"SwissNP_Short::Val Minger F17::U::2012",7.99872020028407,2,"SwissNP_Short","Val Minger F17","U",2012,4,"Launaea",16.797312430168,2
"SwissNP_Short::Val Minger F17::U::2013",6.57367324323393,3,"SwissNP_Short","Val Minger F17","U",2013,5,"Agrostis capillaris",11.2233445582043,3
"SwissNP_Short::Val Minger F17::U::2013",6.57367324323393,3,"SwissNP_Short","Val Minger F17","U",2013,5,"Festuca rubra",16.8350168373064,1
"SwissNP_Short::Val Minger F17::U::2013",6.57367324323393,3,"SwissNP_Short","Val Minger F17","U",2013,5,"Ranunculus acris",16.8350168373064,2
"SwissNP_Short::Val dal Botsch F9::G::2009",5.92592592159259,1,"SwissNP_Short","Val dal Botsch F9","G",2009,1,"Carex caryophyllea",14.8148148114815,1
"SwissNP_Short::Val dal Botsch F9::G::2010",31.8471337603185,1,"SwissNP_Short","Val dal Botsch F9","G",2010,2,"Carex caryophyllea",42.4628450104246,1
"SwissNP_Short::Val dal Botsch F9::G::2011",48.399687744872,1,"SwissNP_Short","Val dal Botsch F9","G",2011,3,"Carex caryophyllea",54.6448087443716,1
"SwissNP_Short::Val dal Botsch F9::G::2012",6.99300698979021,1,"SwissNP_Short","Val dal Botsch F9","G",2012,4,"Carex caryophyllea",17.4825174794755,1
"SwissNP_Short::Val dal Botsch F9::G::2013",7.26895119649117,2,"SwissNP_Short","Val dal Botsch F9","G",2013,5,"Carex ornithopoda",15.5763239889097,1
"SwissNP_Short::Val dal Botsch F9::G::2013",7.26895119649117,2,"SwissNP_Short","Val dal Botsch F9","G",2013,5,"Senecio abrotanifolius",15.5763239889097,2
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Alchemilla xanthochlora",2.45398773004908,16
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Briza media",3.68098159507362,7
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Carex capillaris",3.68098159507362,8
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Carex caryophyllea",3.68098159507362,9
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Carex ornithopoda",3.68098159507362,10
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Carlina acaulis",4.90797546009816,4
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Cirsium acaule",3.68098159507362,11
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Festuca rubra",6.1349693251227,2
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Galium pumilum",2.45398773004908,17
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Helictotrichon pubescens",4.90797546009816,5
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Launaea",3.68098159507362,12
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Leontodon hispidus",3.68098159507362,13
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Lotus corniculatus",3.68098159507362,14
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Minuartia verna",1.84049079803681,23
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Pilosella officinarum",4.90797546009816,6
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Plantago atrata",2.45398773004908,18
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Potentilla crantzii",2.45398773004908,19
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Ranunculus montanus",2.45398773004908,20
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Senecio abrotanifolius",6.1349693251227,3
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Sesleria caerulea",3.68098159507362,15
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Thymus serpyllum",7.36196319014724,1
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Trifolium pratense",2.45398773004908,21
"SwissNP_Short::Val dal Botsch F9::U::2009",2.09962997342343,23,"SwissNP_Short","Val dal Botsch F9","U",2009,1,"Trifolium repens",2.45398773004908,22
"SwissNP_Short::Val dal Botsch F9::U::2010",5.99828619982005,1,"SwissNP_Short","Val dal Botsch F9","U",2010,2,"Carex caryophyllea",18.8517566394344,1
"SwissNP_Short::Val dal Botsch F9::U::2011",4.82146600419698,3,"SwissNP_Short","Val dal Botsch F9","U",2011,3,"Carex ornithopoda",12.298232130123,1
"SwissNP_Short::Val dal Botsch F9::U::2011",4.82146600419698,3,"SwissNP_Short","Val dal Botsch F9","U",2011,3,"Lotus corniculatus",10.7609531101076,3
"SwissNP_Short::Val dal Botsch F9::U::2011",4.82146600419698,3,"SwissNP_Short","Val dal Botsch F9","U",2011,3,"Senecio abrotanifolius",12.298232130123,2
"SwissNP_Short::Val dal Botsch F9::U::2012",5.2910052875679,2,"SwissNP_Short","Val dal Botsch F9","U",2012,4,"Carex ornithopoda",14.8809523810417,1
"SwissNP_Short::Val dal Botsch F9::U::2012",5.2910052875679,2,"SwissNP_Short","Val dal Botsch F9","U",2012,4,"Senecio abrotanifolius",11.9047619008333,2
"SwissNP_Short::Val dal Botsch F9::U::2013",10.7526881706452,1,"SwissNP_Short","Val dal Botsch F9","U",2013,5,"Carex caryophyllea",21.5053763412903,1
"SwissNP_Tall::Alp Grimmels F12::G::2009",15.466816648089,2,"SwissNP_Tall","Alp Grimmels F12","G",2009,1,"Festuca rubra",16.8728908905062,2
"SwissNP_Tall::Alp Grimmels F12::G::2009",15.466816648089,2,"SwissNP_Tall","Alp Grimmels F12","G",2009,1,"Nardus stricta",28.1214848108436,1
"SwissNP_Tall::Alp Grimmels F12::G::2010",49.1525423675424,1,"SwissNP_Tall","Alp Grimmels F12","G",2010,2,"Nardus stricta",59.3220338970339,1
"SwissNP_Tall::Alp Grimmels F12::G::2011",28.4834488088607,1,"SwissNP_Tall","Alp Grimmels F12","G",2011,3,"Nardus stricta",38.4911470384604,1
"SwissNP_Tall::Alp Grimmels F12::G::2012",18.2578927331172,2,"SwissNP_Tall","Alp Grimmels F12","G",2012,4,"Nardus stricta",36.6108786607322,1
"SwissNP_Tall::Alp Grimmels F12::G::2012",18.2578927331172,2,"SwissNP_Tall","Alp Grimmels F12","G",2012,4,"Trifolium repens",20.9205020904184,2
"SwissNP_Tall::Alp Grimmels F12::G::2013",3.04568527533503,2,"SwissNP_Tall","Alp Grimmels F12","G",2013,5,"Briza media",10.1522842611168,1
"SwissNP_Tall::Alp Grimmels F12::G::2013",3.04568527533503,2,"SwissNP_Tall","Alp Grimmels F12","G",2013,5,"Nardus stricta",10.1522842611168,2
"SwissNP_Tall::Alp Grimmels F12::U::2009",4.15337386276345,3,"SwissNP_Tall","Alp Grimmels F12","U",2009,1,"Carex sempervirens",8.90868596953452,3
"SwissNP_Tall::Alp Grimmels F12::U::2009",4.15337386276345,3,"SwissNP_Tall","Alp Grimmels F12","U",2009,1,"Pilosella officinarum",11.1358574606682,2
"SwissNP_Tall::Alp Grimmels F12::U::2009",4.15337386276345,3,"SwissNP_Tall","Alp Grimmels F12","U",2009,1,"Thymus serpyllum",13.3630289508018,1
"SwissNP_Tall::Alp Grimmels F12::U::2010",6.05801767635972,3,"SwissNP_Tall","Alp Grimmels F12","U",2010,2,"Carex caryophyllea",14.0280561092986,2
"SwissNP_Tall::Alp Grimmels F12::U::2010",6.05801767635972,3,"SwissNP_Tall","Alp Grimmels F12","U",2010,2,"Festuca ovina",12.0240480993988,3
"SwissNP_Tall::Alp Grimmels F12::U::2010",6.05801767635972,3,"SwissNP_Tall","Alp Grimmels F12","U",2010,2,"Pilosella officinarum",17.0340681391483,1
"SwissNP_Tall::Alp Grimmels F12::U::2011",5.17167493413428,5,"SwissNP_Tall","Alp Grimmels F12","U",2011,3,"Briza media",15.3429602890794,1
"SwissNP_Tall::Alp Grimmels F12::U::2011",5.17167493413428,5,"SwissNP_Tall","Alp Grimmels F12","U",2011,3,"Festuca ovina",10.8303249093502,2
"SwissNP_Tall::Alp Grimmels F12::U::2011",5.17167493413428,5,"SwissNP_Tall","Alp Grimmels F12","U",2011,3,"Launaea",10.8303249093502,3
"SwissNP_Tall::Alp Grimmels F12::U::2011",5.17167493413428,5,"SwissNP_Tall","Alp Grimmels F12","U",2011,3,"Pilosella officinarum",9.02527075745848,5
"SwissNP_Tall::Alp Grimmels F12::U::2011",5.17167493413428,5,"SwissNP_Tall","Alp Grimmels F12","U",2011,3,"Thymus serpyllum",10.8303249093502,4
"SwissNP_Tall::Alp Grimmels F12::U::2012",3.82723228981572,4,"SwissNP_Tall","Alp Grimmels F12","U",2012,4,"Launaea",9.36768149909368,2
"SwissNP_Tall::Alp Grimmels F12::U::2012",3.82723228981572,4,"SwissNP_Tall","Alp Grimmels F12","U",2012,4,"Leontodon hispidus",8.19672131108197,4
"SwissNP_Tall::Alp Grimmels F12::U::2012",3.82723228981572,4,"SwissNP_Tall","Alp Grimmels F12","U",2012,4,"Pilosella officinarum",9.36768149909368,3
"SwissNP_Tall::Alp Grimmels F12::U::2012",3.82723228981572,4,"SwissNP_Tall","Alp Grimmels F12","U",2012,4,"Thymus serpyllum",12.8805620601288,1
"SwissNP_Tall::Alp Grimmels F12::U::2013",27.0727580343536,1,"SwissNP_Tall","Alp Grimmels F12","U",2013,5,"Nardus stricta",35.5329949217766,1
"SwissNP_Tall::Alp Grimmels F14::G::2009",9.41176471047059,1,"SwissNP_Tall","Alp Grimmels F14","G",2009,1,"Carex sempervirens",21.1764705910588,1
"SwissNP_Tall::Alp Grimmels F14::G::2010",5.21697680206423,4,"SwissNP_Tall","Alp Grimmels F14","G",2010,2,"Androsace chamaejasme",9.84251968480315,3
"SwissNP_Tall::Alp Grimmels F14::G::2010",5.21697680206423,4,"SwissNP_Tall","Alp Grimmels F14","G",2010,2,"Helianthemum oelandicum subsp. alpestris",13.7795275597244,1
"SwissNP_Tall::Alp Grimmels F14::G::2010",5.21697680206423,4,"SwissNP_Tall","Alp Grimmels F14","G",2010,2,"Lotus corniculatus",13.7795275597244,2
"SwissNP_Tall::Alp Grimmels F14::G::2010",5.21697680206423,4,"SwissNP_Tall","Alp Grimmels F14","G",2010,2,"Potentilla crantzii",8.85826771682284,4
"SwissNP_Tall::Alp Grimmels F14::G::2011",17.7073625385834,1,"SwissNP_Tall","Alp Grimmels F14","G",2011,3,"Carex sempervirens",27.9589934777633,1
"SwissNP_Tall::Alp Grimmels F14::G::2012",30.2419354893952,1,"SwissNP_Tall","Alp Grimmels F14","G",2012,4,"Carex sempervirens",40.3225806491936,1
"SwissNP_Tall::Alp Grimmels F14::G::2013",31.4465408790566,1,"SwissNP_Tall","Alp Grimmels F14","G",2013,5,"Carex sempervirens",44.9236298286523,1
"SwissNP_Tall::Alp Grimmels F14::U::2009",31.0734463272034,1,"SwissNP_Tall","Alp Grimmels F14","U",2009,1,"Carex sempervirens",42.3728813561864,1
"SwissNP_Tall::Alp Grimmels F14::U::2010",38.4307445936902,1,"SwissNP_Tall","Alp Grimmels F14","U",2010,2,"Carex sempervirens",48.0384307433627,1
"SwissNP_Tall::Alp Grimmels F14::U::2011",28.2534246545651,1,"SwissNP_Tall","Alp Grimmels F14","U",2011,3,"Carex sempervirens",36.8150684907363,1
"SwissNP_Tall::Alp Grimmels F14::U::2012",23.3739837395325,1,"SwissNP_Tall","Alp Grimmels F14","U",2012,4,"Carex sempervirens",38.6178861792276,1
"SwissNP_Tall::Alp Grimmels F14::U::2013",21.7627856293471,1,"SwissNP_Tall","Alp Grimmels F14","U",2013,5,"Carex sempervirens",32.6441784490207,1
"SwissNP_Tall::Alp Stabelchod F2::G::2009",23.346303501,1,"SwissNP_Tall","Alp Stabelchod F2","G",2009,1,"Carex sempervirens",32.42542153,1
"SwissNP_Tall::Alp Stabelchod F2::G::2010",16.57458564,1,"SwissNP_Tall","Alp Stabelchod F2","G",2010,2,"Carex sempervirens",32.22836096,1
"SwissNP_Tall::Alp Stabelchod F2::G::2011",19.5618153409781,1,"SwissNP_Tall","Alp Stabelchod F2","G",2011,3,"Carex sempervirens",31.2989045415649,1
"SwissNP_Tall::Alp Stabelchod F2::G::2012",48.6448922834864,1,"SwissNP_Tall","Alp Stabelchod F2","G",2012,4,"Carex sempervirens",55.5941626105559,1
"SwissNP_Tall::Alp Stabelchod F2::G::2013",47.07792208,1,"SwissNP_Tall","Alp Stabelchod F2","G",2013,5,"Carex sempervirens",56.81818182,1
"SwissNP_Tall::Alp Stabelchod F2::U::2009",9.91080277410803,1,"SwissNP_Tall","Alp Stabelchod F2","U",2009,1,"Carex sempervirens",19.8216055482161,1
"SwissNP_Tall::Alp Stabelchod F2::U::2010",8.72410032924848,2,"SwissNP_Tall","Alp Stabelchod F2","U",2010,2,"Carex sempervirens",19.0839694694275,1
"SwissNP_Tall::Alp Stabelchod F2::U::2010",8.72410032924848,2,"SwissNP_Tall","Alp Stabelchod F2","U",2010,2,"Festuca ovina",14.3129770995706,2
"SwissNP_Tall::Alp Stabelchod F2::U::2011",6.33512828503104,2,"SwissNP_Tall","Alp Stabelchod F2","U",2011,3,"Galium pumilum",13.3037694006652,2
"SwissNP_Tall::Alp Stabelchod F2::U::2011",6.33512828503104,2,"SwissNP_Tall","Alp Stabelchod F2","U",2011,3,"Plantago atrata",17.7383592008869,1
"SwissNP_Tall::Alp Stabelchod F2::U::2012",9.33706816018674,1,"SwissNP_Tall","Alp Stabelchod F2","U",2012,4,"Festuca ovina",23.3426704004669,1
"SwissNP_Tall::Alp Stabelchod F2::U::2013",9.36734594477558,4,"SwissNP_Tall","Alp Stabelchod F2","U",2013,5,"Carex sempervirens",18.7617260794371,2
"SwissNP_Tall::Alp Stabelchod F2::U::2013",9.36734594477558,4,"SwissNP_Tall","Alp Stabelchod F2","U",2013,5,"Cirsium acaule",12.1951219496341,3
"SwissNP_Tall::Alp Stabelchod F2::U::2013",9.36734594477558,4,"SwissNP_Tall","Alp Stabelchod F2","U",2013,5,"Festuca ovina",23.4521575992964,1
"SwissNP_Tall::Alp Stabelchod F2::U::2013",9.36734594477558,4,"SwissNP_Tall","Alp Stabelchod F2","U",2013,5,"Galium pumilum",9.38086303871857,4
"SwissNP_Tall::Alp Stabelchod F4::G::2009",19.3050193058417,1,"SwissNP_Tall","Alp Stabelchod F4","G",2009,1,"Sesleria caerulea",28.9575289582626,1
"SwissNP_Tall::Alp Stabelchod F4::G::2010",31.1027332672008,1,"SwissNP_Tall","Alp Stabelchod F4","G",2010,2,"Sesleria caerulea",42.4128180961828,1
"SwissNP_Tall::Alp Stabelchod F4::G::2011",10.0943603243843,2,"SwissNP_Tall","Alp Stabelchod F4","G",2011,3,"Carex sempervirens",18.4331797198157,2
"SwissNP_Tall::Alp Stabelchod F4::G::2011",10.0943603243843,2,"SwissNP_Tall","Alp Stabelchod F4","G",2011,3,"Sesleria caerulea",20.2764976997972,1
"SwissNP_Tall::Alp Stabelchod F4::G::2012",12.2249388681663,1,"SwissNP_Tall","Alp Stabelchod F4","G",2012,4,"Sesleria caerulea",24.4498777463325,1
"SwissNP_Tall::Alp Stabelchod F4::G::2013",22.4820143895504,1,"SwissNP_Tall","Alp Stabelchod F4","G",2013,5,"Sesleria caerulea",35.9712230192806,1
"SwissNP_Tall::Alp Stabelchod F4::U::2009",14.9680827659853,2,"SwissNP_Tall","Alp Stabelchod F4","U",2009,1,"Carex sempervirens",18.1598063003632,2
"SwissNP_Tall::Alp Stabelchod F4::U::2009",14.9680827659853,2,"SwissNP_Tall","Alp Stabelchod F4","U",2009,1,"Sesleria caerulea",21.7917675504358,1
"SwissNP_Tall::Alp Stabelchod F4::U::2010",11.4213506414812,2,"SwissNP_Tall","Alp Stabelchod F4","U",2010,2,"Carex sempervirens",26.1233019897388,1
"SwissNP_Tall::Alp Stabelchod F4::U::2010",11.4213506414812,2,"SwissNP_Tall","Alp Stabelchod F4","U",2010,2,"Phyteuma orbiculare",18.8087774298119,2
"SwissNP_Tall::Alp Stabelchod F4::U::2011",8.40891912243225,3,"SwissNP_Tall","Alp Stabelchod F4","U",2011,3,"Carex sempervirens",17.0068027211905,1
"SwissNP_Tall::Alp Stabelchod F4::U::2011",8.40891912243225,3,"SwissNP_Tall","Alp Stabelchod F4","U",2011,3,"Phyteuma orbiculare",17.0068027211905,2
"SwissNP_Tall::Alp Stabelchod F4::U::2011",8.40891912243225,3,"SwissNP_Tall","Alp Stabelchod F4","U",2011,3,"Sesleria caerulea",14.4557823110119,3
"SwissNP_Tall::Alp Stabelchod F4::U::2012",3.88618401396907,4,"SwissNP_Tall","Alp Stabelchod F4","U",2012,4,"Carex sempervirens",11.5473441106928,2
"SwissNP_Tall::Alp Stabelchod F4::U::2012",3.88618401396907,4,"SwissNP_Tall","Alp Stabelchod F4","U",2012,4,"Cirsium acaule",8.08314087848499,4
"SwissNP_Tall::Alp Stabelchod F4::U::2012",3.88618401396907,4,"SwissNP_Tall","Alp Stabelchod F4","U",2012,4,"Phyteuma orbiculare",13.8568129308314,1
"SwissNP_Tall::Alp Stabelchod F4::U::2012",3.88618401396907,4,"SwissNP_Tall","Alp Stabelchod F4","U",2012,4,"Sesleria caerulea",9.23787528955427,3
"SwissNP_Tall::Alp Stabelchod F4::U::2013",7.01402804978958,1,"SwissNP_Tall","Alp Stabelchod F4","U",2013,5,"Phyteuma orbiculare",19.0380761494289,1
"SwissNP_Tall::Margunet F8::G::2009",6.250294826191,4,"SwissNP_Tall","Margunet F8","G",2009,1,"Briza media",15.2129817392393,1
"SwissNP_Tall::Margunet F8::G::2009",6.250294826191,4,"SwissNP_Tall","Margunet F8","G",2009,1,"Carex sempervirens",8.11359026359432,4
"SwissNP_Tall::Margunet F8::G::2009",6.250294826191,4,"SwissNP_Tall","Margunet F8","G",2009,1,"Festuca rubra",12.1703853993915,2
"SwissNP_Tall::Margunet F8::G::2009",6.250294826191,4,"SwissNP_Tall","Margunet F8","G",2009,1,"Nardus stricta",12.1703853993915,3
"SwissNP_Tall::Margunet F8::G::2010",4.81540930980738,1,"SwissNP_Tall","Margunet F8","G",2010,2,"Nardus stricta",15.24879614939,1
"SwissNP_Tall::Margunet F8::G::2011",4.29362845400831,5,"SwissNP_Tall","Margunet F8","G",2011,3,"Briza media",6.11888111924476,5
"SwissNP_Tall::Margunet F8::G::2011",4.29362845400831,5,"SwissNP_Tall","Margunet F8","G",2011,3,"Carex sempervirens",10.4895104904196,2
"SwissNP_Tall::Margunet F8::G::2011",4.29362845400831,5,"SwissNP_Tall","Margunet F8","G",2011,3,"Lotus corniculatus",7.4300699302972,4
"SwissNP_Tall::Margunet F8::G::2011",4.29362845400831,5,"SwissNP_Tall","Margunet F8","G",2011,3,"Nardus stricta",14.4230769205769,1
"SwissNP_Tall::Margunet F8::G::2011",4.29362845400831,5,"SwissNP_Tall","Margunet F8","G",2011,3,"Persicaria vivipara",8.74125874134965,3
"SwissNP_Tall::Margunet F8::G::2012",10.1663585895933,1,"SwissNP_Tall","Margunet F8","G",2012,4,"Carex sempervirens",20.3327171891867,1
"SwissNP_Tall::Margunet F8::G::2013",4.74495848002276,2,"SwissNP_Tall","Margunet F8","G",2013,5,"Briza media",13.3451957301335,1
"SwissNP_Tall::Margunet F8::G::2013",4.74495848002276,2,"SwissNP_Tall","Margunet F8","G",2013,5,"Carex sempervirens",10.6761565801068,2
"SwissNP_Tall::Margunet F8::U::2009",4.64720772114619,4,"SwissNP_Tall","Margunet F8","U",2009,1,"Briza media",11.62790698,1
"SwissNP_Tall::Margunet F8::U::2009",4.64720772114619,4,"SwissNP_Tall","Margunet F8","U",2009,1,"Carex sempervirens",9.689922481,2
"SwissNP_Tall::Margunet F8::U::2009",4.64720772114619,4,"SwissNP_Tall","Margunet F8","U",2009,1,"Cirsium acaule",7.751937984,4
"SwissNP_Tall::Margunet F8::U::2009",4.64720772114619,4,"SwissNP_Tall","Margunet F8","U",2009,1,"Festuca rubra",9.689922481,3
"SwissNP_Tall::Margunet F8::U::2010",8.81488737079334,1,"SwissNP_Tall","Margunet F8","U",2010,2,"Briza media",19.588638591763,1
"SwissNP_Tall::Margunet F8::U::2011",9.6510764701314,2,"SwissNP_Tall","Margunet F8","U",2011,3,"Briza media",18.5597624383296,1
"SwissNP_Tall::Margunet F8::U::2011",9.6510764701314,2,"SwissNP_Tall","Margunet F8","U",2011,3,"Festuca rubra",18.5597624383296,2
"SwissNP_Tall::Margunet F8::U::2012",8.42560587254218,4,"SwissNP_Tall","Margunet F8","U",2012,4,"Briza media",15.2931181,2
