genus_species,species_matched,AccSpeciesID,AccSpeciesName,ObsNum,ObsGRNum,MeasNum,MeasGRNum,TraitNum,match,old
pectis angustifolia,Pectis angustifolia,360786,Pectis angustifolia var. fastigiata,2,NA,2,NA,1,1,Pectis angustifolia
pectis angustifolia,Pectis angustifolia,360787,Pectis angustifolia var. tenella,2,NA,2,NA,1,1,Pectis angustifolia
pleuraphis jamesii,Hilaria jamesii,29138,Hilaria jamesii,69,49,362,224,73,1,Hilaria jamesii
psilostrophe tagetina,Psilostrophe tagetina,94810,Psilostrophe tagetina,17,3,49,35,23,1,Psilostrophe tagetina
sclerocactus papyracanthus,Sclerocactus papyracanthus,259997,Sclerocactus papyracanthus,7,NA,9,NA,3,1,Sclerocactus papyracanthus
scleropogon brevifolius,Scleropogon brevifolius,49175,Scleropogon brevifolius,21,4,45,16,12,1,Scleropogon brevifolius
solanum elaeagnifolium,Solanum elaeagnifolium,50681,Solanum elaeagnifolium,60,9,197,107,63,1,Solanum elaeagnifolium
sphaeralcea hastulata,Sphaeralcea hastulata,386600,Sphaeralcea hastulata,16,2,18,4,5,1,Sphaeralcea hastulata
sphaeralcea hastulata,Sphaeralcea hastulata,386601,Sphaeralcea hastulaw,2,2,4,4,3,1,Sphaeralcea hastulata
sphaeralcea polychroma,Sphaeralcea polychroma,386616,Sphaeralcea polychroma,3,NA,3,NA,2,1,Sphaeralcea polychroma
sphaeralcea wrightii,Sphaeralcea wrightii,386624,Sphaeralcea wrightii,3,NA,3,NA,2,1,Sphaeralcea wrightii
sporobolus contractus,Sporobolus contractus,51450,Sporobolus contractus,16,3,33,12,13,1,Sporobolus contractus
sporobolus flexuosus,Sporobolus flexuosus,64898,Sporobolus flexuosus,15,NA,109,NA,52,1,Sporobolus flexuosus
stephanomeria pauciflora,Stephanomeria pauciflora,51720,Stephanomeria pauciflora,35,6,88,47,41,1,Stephanomeria pauciflora
tidestromia lanuginosa,Tidestromia lanuginosa,54314,Tidestromia lanuginosa,25,NA,32,NA,9,1,Tidestromia lanuginosa
townsendia annua,Townsendia annua,267366,Townsendia annua,5,NA,7,NA,3,1,Townsendia annua
zinnia grandiflora,Zinnia grandiflora,57515,Zinnia grandiflora,23,3,40,11,15,1,Zinnia grandiflora
allium macropetalum,Allium macropetalum,202141,Allium macropetalum,5,NA,7,NA,3,1,Allium macropetalum
amaranthus albus,Amaranthus albus,3099,Amaranthus albus,161,NA,382,NA,105,1,Amaranthus albus
amaranthus palmeri,Amaranthus palmeri,3126,Amaranthus palmeri,42,5,90,32,32,1,Amaranthus palmeri
aristida adscensionis,Aristida adscensionis,4718,Aristida adscensionis,194,31,875,653,93,1,Aristida adscensionis
bahia absinthifolia,Bahia absinthifolia,76218,Bahia absinthifolia,19,NA,21,NA,6,1,Bahia absinthifolia
bahia dissecta,Amauriopsis dissecta,64255,Bahia dissecta,85,66,251,214,49,1,Amauriopsis dissecta
boerhavia spicata,Boerhavia spicata,7642,Boerhavia spicata,20,NA,30,NA,8,1,Boerhavia spicata
chamaesaracha coniodes,Chamaesaracha coniodes,213402,Chamaesaracha coniodes,5,NA,7,NA,3,1,Chamaesaracha coniodes
chamaesaracha coronopus,Chamaesaracha coronopus,12060,Chamaesaracha coronopus,14,NA,26,NA,10,1,Chamaesaracha coronopus
chamaesyce revoluta,Euphorbia revoluta,23565,Euphorbia revoluta,10,NA,17,NA,8,1,Euphorbia revoluta
cylindropuntia imbricata,Cylindropuntia imbricata,67085,Cylindropuntia imbricata,30,2,39,5,9,1,Cylindropuntia imbricata
delphinium wootonii,Delphinium wootonii,220054,Delphinium wootonii,5,NA,7,NA,3,1,Delphinium wootonii
ephedra torreyana,Ephedra torreyana,20770,Ephedra torreyana,16,3,120,19,60,1,Ephedra torreyana
ephedra torreyana,Ephedra torreyana,315317,Ephedra torreyana var. powelliorum,1,NA,1,NA,1,1,Ephedra torreyana var. powelliorum
eriastrum diffusum,Eriastrum diffusum,21539,Eriastrum diffusum,16,1,44,19,25,1,Eriastrum diffusum
gaillardia pinnatifida,Gaillardia pinnatifida,25421,Gaillardia pinnatifida,68,43,171,128,38,1,Gaillardia pinnatifida
gaillardia pinnatifida,Gaillardia pinnatifida,322121,Gaillardia pinnatifida var. pinnatifida,1,NA,1,NA,1,1,Gaillardia pinnatifida
gilia mexicana,Gilia mexicana,231013,Gilia mexicana,5,NA,7,NA,3,1,Gilia mexicana
grusonia clavata,Corynopuntia clavata,216633,Corynopuntia clavata,5,NA,7,NA,3,1,Corynopuntia clavata
selinocarpus diffusus,Acleisanthes diffusa,272404,Acleisanthes diffusa,4,NA,4,NA,2,1,Acleisanthes diffusa
selinocarpus diffusus,Acleisanthes diffusa,382941,Selinocarpus diffusus,1,NA,1,NA,1,1,Acleisanthes diffusa
senecio flaccidus,Senecio flaccidus,49535,Senecio flaccidus,25,4,41,13,18,1,Senecio flaccidus
senecio flaccidus,Senecio flaccidus,260531,Senecio flaccidus var. douglasii,34,2,49,11,14,1,Senecio flaccidus var. douglasii
senecio flaccidus,Senecio flaccidus,260532,Senecio flaccidus var. flaccidus,16,NA,17,NA,6,1,Senecio flaccidus
senecio flaccidus,Senecio flaccidus,260533,Senecio flaccidus var. monoensis,19,NA,26,NA,10,1,Senecio flaccidus var. monoensis
senna bauhinioides,Senna bauhinioides,49657,Senna bauhinioides,32,2,58,8,14,1,Senna bauhinioides
tragus racemosus,Tragus racemosus,54652,Tragus racemosus,174,22,780,441,131,1,Tragus racemosus
yucca glauca,Yucca glauca,57352,Yucca glauca,30,3,145,13,56,1,Yucca glauca
baileya multiradiata,Baileya multiradiata,65908,Baileya multiradiata,20,4,68,42,34,1,Baileya multiradiata
berlandiera lyrata,Berlandiera lyrata,64264,Berlandiera lyrata,10,NA,94,NA,48,1,Berlandiera lyrata
chla2,Euphorbia lata,23475,Euphorbia lata,10,NA,16,NA,7,1,Euphorbia lata
dalea brachystachya,Dalea brachystachya,219665,Dalea brachystachya,5,NA,7,NA,3,1,Dalea brachystachya
dimorphocarpa wislizeni,Dimorphocarpa wislizeni,67327,Dimorphocarpa wislizeni,25,NA,35,NA,9,1,Dimorphocarpa wislizeni
dimorphocarpa wislizeni,Dimorphocarpa wislizeni,81216,Dimorphocarpa wislizenii,7,2,17,6,9,1,Dimorphocarpa wislizeni
echinomastus intertextus,Echinomastus intertextus,222499,Echinomastus intertextus,6,NA,8,NA,3,1,Echinomastus intertextus
echinomastus intertextus,Echinomastus intertextus,313520,Echinomastus intertextus subsp. intertextus,5,NA,5,NA,1,1,Echinomastus intertextus
gaura mollis,Gaura mollis,68069,Gaura mollis,27,5,56,23,21,1,Gaura mollis
hoffmannseggia glauca,Hoffmannseggia glauca,29278,Hoffmannseggia falcaria,6,NA,12,NA,6,1,Hoffmannseggia glauca
hoffmannseggia glauca,Hoffmannseggia glauca,86031,Hoffmannseggia glauca,6,1,11,2,4,1,Hoffmannseggia glauca
hoffmannseggia glauca,Hoffmannseggia glauca,330938,Hoffmannseggia densiflora,5,NA,5,NA,1,1,Hoffmannseggia glauca
mentzelia multiflora,Mentzelia multiflora,36296,Mentzelia multiflora,27,2,36,4,11,1,Mentzelia multiflora
mentzelia multiflora,Mentzelia multiflora,347584,Mentzelia multiflora var. densa,1,NA,1,NA,1,1,Mentzelia multiflora
mentzelia multiflora,Mentzelia multiflora,347585,Mentzelia multiflora var. longiloba,1,NA,1,NA,1,1,Mentzelia multiflora var. longiloba
mentzelia multiflora,Mentzelia multiflora,347586,Mentzelia multiflora var. multiflora,1,NA,1,NA,1,1,Mentzelia multiflora
monroa squarrosa,Munroa squarrosa,37424,Munroa squarrosa,24,15,60,45,14,1,Munroa squarrosa
muhlenbergia porteri,Muhlenbergia porteri,37404,Muhlenbergia porteri,22,3,142,11,57,1,Muhlenbergia porteri
phacelia integrifolia,Phacelia integrifolia,41387,Phacelia integrifolia,19,NA,34,NA,11,1,Phacelia integrifolia
phacelia integrifolia,Phacelia integrifolia,363208,Phacelia integrifolia var. integrifolia,1,NA,1,NA,1,1,Phacelia integrifolia
phacelia integrifolia,Phacelia integrifolia,363209,Phacelia integrifolia var. texana,1,NA,1,NA,1,1,Phacelia integrifolia var. texana
pomaria jamesii,Pomaria jamesii,369300,Pomaria jamesii,7,2,9,4,5,1,Pomaria jamesii
sphaeralcea leptophylla,Sphaeralcea leptophylla,386608,Sphaeralcea leptophylla,4,NA,4,NA,2,1,Sphaeralcea leptophylla
amaranthus blitoides,Amaranthus blitoides,3103,Amaranthus blitoides,132,6,342,64,116,1,Amaranthus blitoides
aristida divaricata,Aristida divaricata,4790,Aristida divaricata,20,NA,108,NA,48,1,Aristida divaricata
chamaesyce micromera,Euphorbia micromera,23502,Euphorbia micromera,21,NA,29,NA,11,1,Euphorbia micromera
chamaesyce stictospora,Euphorbia stictospora,23595,Euphorbia stictospora,12,NA,16,NA,7,1,Euphorbia stictospora
hesperostipa neomexicana,Stipa neomexicana,264280,Stipa neomexicana,15,NA,29,NA,16,1,Stipa neomexicana
kallstroemia hirsutissima,Kallstroemia hirsutissima,235909,Kallstroemia hirsutissima,6,NA,8,NA,3,1,Kallstroemia hirsutissima
sanvitalia abertii,Sanvitalia aberti,379497,Sanvitalia aberti,2,NA,2,NA,2,1,Sanvitalia aberti
polygonum bistortoides,Bistorta bistortoides,7469,Bistorta bistortoides,105,15,476,177,105,1,Bistorta bistortoides
gentianella amarella,Gentianella amarella,25999,Gentianella amarella,438,7,664,43,136,1,Gentianella amarella
gentianella amarella,Gentianella amarella,230746,Gentianella amarella subsp. acuta,7,NA,11,NA,1,1,Gentianella amarella
gentianella amarella,Gentianella amarella,230747,Gentianella amarella subsp. septentrionalis,1,NA,NA,NA,NA,1,Gentianella amarella
gentianella amarella,Gentianella amarella,230748,Gentianella amarella subsp. uliginosa,9,NA,52,NA,32,1,Gentianella amarella
gentianella amarella,Gentianella amarella,230793,Gentianella plebeia,1,NA,3,NA,1,1,Gentianella amarella
gentianella amarella,Gentianella amarella,323109,Gentianella amarella subsp. mexicana,1,NA,1,NA,1,1,Gentianella amarella
draba crassifolia,Draba crassifolia,81690,Draba crassifolia,9,NA,10,NA,3,1,Draba crassifolia
tetraneuris grandiflora,Hymenoxys grandiflora,86539,Hymenoxys grandiflora,67,8,222,59,41,1,Hymenoxys grandiflora
carex haydeniana,Carex haydeniana,77806,Carex haydeniana,9,NA,11,NA,4,1,Carex haydeniana
helianthus ciliaris,Helianthus ciliaris,28131,Helianthus ciliaris,18,NA,31,NA,11,1,Helianthus ciliaris
sphaerophysa salsula,Sphaerophysa salsula,52380,Swainsona salsula,16,5,264,247,40,1,Sphaerophysa salsula
sphaerophysa salsula,Sphaerophysa salsula,71663,Sphaerophysa salsula,19,2,108,86,34,1,Sphaerophysa salsula
zephyranthes longifolia,Habranthus longifolius,232376,Habranthus longifolius,6,NA,8,NA,4,1,Habranthus longifolius
panicum hallii,Panicum hallii,39996,Panicum hallii,25,NA,44,NA,16,1,Panicum hallii
eriogonum trichopes,Eriogonum trichopes,21791,Eriogonum trichopes,17,1,47,20,24,1,Eriogonum trichopes
eriogonum trichopes,Eriogonum trichopes,317584,Eriogonum trichopes var. trichopes,1,NA,1,NA,1,1,Eriogonum trichopes
astragalus tephrodes,Astragalus tephrodes,65846,Astragalus tephrodes,19,NA,26,NA,7,1,Astragalus tephrodes
astragalus tephrodes,Astragalus tephrodes,284070,Astragalus tephrodes var. brachylobus,1,NA,1,NA,1,1,Astragalus tephrodes
astragalus tephrodes,Astragalus tephrodes,284071,Astragalus tephrodes var. chloridae,1,NA,1,NA,1,1,Astragalus tephrodes
astragalus tephrodes,Astragalus tephrodes,284072,Astragalus tephrodes var. remulcus,1,NA,1,NA,1,1,Astragalus tephrodes var. remulcus
astragalus tephrodes,Astragalus tephrodes,284073,Astragalus tephrodes var. tephrodes,1,NA,1,NA,1,1,Astragalus tephrodes
chaenactis stevioides,Chaenactis stevioides,11919,Chaenactis stevioides,22,NA,31,NA,10,1,Chaenactis stevioides
chamaesaracha sordida,Chamaesaracha sordida,213407,Chamaesaracha sordida,5,NA,7,NA,3,1,Chamaesaracha sordida
oenothera hartwegii,Calylophus hartwegii,211079,Calylophus hartwegii,27,NA,29,NA,3,1,Calylophus hartwegii
oenothera hartwegii,Calylophus hartwegii,291764,Calylophus hartwegii subsp. fendleri,1,NA,1,NA,1,1,Calylophus hartwegii subsp. fendleri
oenothera hartwegii,Calylophus hartwegii,291765,Calylophus hartwegii subsp. filifolia,1,NA,1,NA,1,1,Calylophus hartwegii
oenothera hartwegii,Calylophus hartwegii,291766,Calylophus hartwegii subsp. lavandulifolius,3,NA,3,NA,1,1,Calylophus hartwegii
oenothera hartwegii,Calylophus hartwegii,291767,Calylophus hartwegii subsp. maccartii,1,NA,1,NA,1,1,Calylophus hartwegii
oenothera hartwegii,Calylophus hartwegii,291768,Calylophus hartwegii subsp. pubescens,1,NA,1,NA,1,1,Calylophus hartwegii
lupinus concinnus,Lupinus concinnus,238779,Lupinus concinnus,18,NA,22,NA,4,1,Lupinus concinnus
lupinus concinnus,Lupinus concinnus,342863,Lupinus concinnus subsp. concinnus,1,NA,1,NA,1,1,Lupinus concinnus
lupinus concinnus,Lupinus concinnus,342864,Lupinus concinnus subsp. optatus,1,NA,1,NA,1,1,Lupinus concinnus
lupinus concinnus,Lupinus concinnus,342865,Lupinus concinnus subsp. orcuttii,2,NA,2,NA,1,1,Lupinus concinnus
linanthus bigelovii,Linanthus bigelovii,237928,Linanthus bigelovii,7,NA,9,NA,3,1,Linanthus bigelovii
amaranthus fimbriatus,Amaranthus fimbriatus,3117,Amaranthus fimbriatus,18,NA,29,NA,12,1,Amaranthus fimbriatus
xanthisma gracile,Xanthisma gracile,72396,Xanthisma gracile,94,65,347,300,38,1,Xanthisma gracile
cryptantha micrantha,Cryptantha micrantha,218255,Cryptantha micrantha,12,NA,14,NA,3,1,Cryptantha micrantha
calycoseris wrightii,Calycoseris wrightii,66284,Calycoseris wrightii,14,1,45,27,24,1,Calycoseris wrightii
mentzelia pumila,Mentzelia pumila,36299,Mentzelia pumila,20,NA,27,NA,9,1,Mentzelia pumila
eremothera chamaenerioides,Eremothera chamaenerioides,224337,Eremothera chamaenerioides,7,NA,11,NA,3,1,Eremothera chamaenerioides
mentzelia albicaulis,Mentzelia aspera,36289,Mentzelia aspera,79,2,103,6,16,1,Mentzelia aspera
xanthium strumarium,Xanthium strumarium,57128,Xanthium strumarium,474,85,1696,1043,196,1,Xanthium strumarium
xanthium strumarium,Xanthium strumarium,270490,Xanthium strumarium subsp. brasilicum,5,NA,8,NA,7,1,Xanthium strumarium
xanthium strumarium,Xanthium strumarium,270491,Xanthium strumarium subsp. sibiricum,32,23,124,108,20,1,Xanthium strumarium
xanthium strumarium,Xanthium strumarium,270492,Xanthium strumarium var. canadense,1,1,19,19,16,1,Xanthium strumarium
proboscidea parviflora,Proboscidea parviflora,44111,Proboscidea parviflora,30,NA,51,NA,12,1,Proboscidea parviflora
proboscidea parviflora,Proboscidea parviflora,370491,Proboscidea parviflora subsp. parviflora,3,NA,3,NA,1,1,Proboscidea parviflora
cryptantha angustifolia,Cryptantha angustifolia,15664,Cryptantha angustifolia,21,NA,31,NA,10,1,Cryptantha angustifolia
chamaesyce glyptosperma,Euphorbia glyptosperma,23428,Euphorbia glyptosperma,43,21,105,69,29,1,Euphorbia glyptosperma
dimorphocarpa wislizenii,Dimorphocarpa wislizeni,67327,Dimorphocarpa wislizeni,25,NA,35,NA,9,1,Dimorphocarpa wislizeni
dimorphocarpa wislizenii,Dimorphocarpa wislizeni,81216,Dimorphocarpa wislizenii,7,2,17,6,9,1,Dimorphocarpa wislizeni
aristida havardii,Aristida havardii,4829,Aristida havardii,12,NA,17,NA,6,1,Aristida havardii
tetraclea coulteri,Clerodendrum coulteri,215045,Clerodendrum coulteri,20,NA,34,NA,12,1,Clerodendrum coulteri
erigeron bellidiastrum,Erigeron bellidiastrum,224466,Erigeron bellidiastrum,8,NA,10,NA,3,1,Erigeron bellidiastrum
erigeron bellidiastrum,Erigeron bellidiastrum,317028,Erigeron bellidiastrum var. arenarius,2,NA,2,NA,1,1,Erigeron bellidiastrum
erigeron bellidiastrum,Erigeron bellidiastrum,317029,Erigeron bellidiastrum var. bellidiastrum,1,NA,1,NA,1,1,Erigeron bellidiastrum
erigeron bellidiastrum,Erigeron bellidiastrum,317030,Erigeron bellidiastrum var. robustus,1,NA,1,NA,1,1,Erigeron bellidiastrum var. robustus
artemisia glauca,Artemisia dracunculus,5184,Artemisia dracunculus,209,83,632,390,120,1,Artemisia dracunculus
artemisia glauca,Artemisia dracunculus,75423,Artemisia glauca,9,6,20,18,5,1,Artemisia dracunculus
artemisia glauca,Artemisia dracunculus,355262,Oligosporus dracunculus,3,NA,3,NA,1,1,Artemisia dracunculus
astragalus allochrous,Astragalus allochrous,5806,Astragalus allochrous,18,NA,31,NA,12,1,Astragalus allochrous
astragalus allochrous,Astragalus allochrous,205551,Astragalus allochrous var. playanus,8,NA,8,NA,2,1,Astragalus allochrous var. playanus
astragalus allochrous,Astragalus allochrous,283546,Astragalus allochrous var. allochrous,1,NA,1,NA,1,1,Astragalus allochrous
oenothera primiveris,Oenothera primiveris,38750,Oenothera primiveris,23,2,44,14,14,1,Oenothera primiveris
oenothera primiveris,Oenothera primiveris,355015,Oenothera primiveris var. bufonis,1,NA,1,NA,1,1,Oenothera primiveris
tribulus terrestris,Tribulus terrestris,54718,Tribulus terrestris,176,63,1607,1427,130,1,Tribulus terrestris
uropappus lindleyi,Uropappus lindleyi,72178,Uropappus lindleyi,20,1,26,2,8,1,Uropappus lindleyi
rafinesquia neomexicana,Rafinesquia neomexicana,70921,Rafinesquia neomexicana,13,NA,20,NA,7,1,Rafinesquia neomexicana
sphaeralcea incana,Sphaeralcea incana,386602,Sphaeralcea incana,6,NA,6,NA,2,1,Sphaeralcea incana
sphaeralcea incana,Sphaeralcea incana,386603,Sphaeralcea incana subsp. cuneata,1,NA,1,NA,1,1,Sphaeralcea incana subsp. cuneata
sphaeralcea incana,Sphaeralcea incana,386604,Sphaeralcea incana subsp. incana,1,NA,1,NA,1,1,Sphaeralcea incana
draba cuneifolia,Draba cuneifolia,67434,Draba cuneifolia,76,52,239,208,11,1,Draba cuneifolia
draba cuneifolia,Draba cuneifolia,311947,Draba cuneifolia var. integrifolia,1,NA,1,NA,1,1,Draba cuneifolia
draba cuneifolia,Draba cuneifolia,311948,Draba cuneifolia var. sonorae,3,NA,3,NA,1,1,Draba cuneifolia
physaria gordonii,Physaria gordonii,250550,Physaria gordonii,34,NA,53,NA,12,1,Physaria gordonii
mollugo cerviana,Mollugo cerviana,37045,Mollugo cerviana,46,3,72,15,26,1,Mollugo cerviana
thymophylla acerosa,Thymophylla acerosa,71992,Thymophylla acerosa,12,NA,18,NA,7,1,Thymophylla acerosa
echinocereus triglochidiatus,Echinocereus triglochidiatus,222472,Echinocereus triglochidiatus,21,NA,26,NA,5,1,Echinocereus triglochidiatus
echinocereus triglochidiatus,Echinocereus triglochidiatus,313489,Echinocereus triglochidiatus var. gurneyi,1,NA,1,NA,1,1,Echinocereus triglochidiatus
echinocereus triglochidiatus,Echinocereus triglochidiatus,313490,Echinocereus triglochidiatus var. mojavensis,2,NA,2,NA,1,1,Echinocereus triglochidiatus
echinocereus triglochidiatus,Echinocereus triglochidiatus,313491,Echinocereus triglochidiatus var. triglochidiatus,1,NA,1,NA,1,1,Echinocereus triglochidiatus
sisymbrium irio,Sisymbrium irio,50422,Sisymbrium irio,207,3,398,33,122,1,Sisymbrium irio
chamaesyce setiloba,Euphorbia setiloba,23588,Euphorbia setiloba,10,NA,17,NA,8,1,Euphorbia setiloba
boerhavia intermedia,Boerhavia triquetra,209327,Boerhavia triquetra,5,NA,7,NA,3,1,Boerhavia triquetra
boerhavia intermedia,Boerhavia triquetra,209328,Boerhavia triquetra var. intermedia,7,NA,12,NA,5,1,Boerhavia triquetra
janusia gracilis,Janusia gracilis,31317,Janusia gracilis,25,2,39,6,13,1,Janusia gracilis
eragrostis arida,Eragrostis tephrosanthos,21352,Eragrostis tephrosanthos,17,1,26,3,9,1,Eragrostis tephrosanthos
prosopis glandulosa,Prosopis glandulosa,44133,Prosopis glandulosa,212,56,758,497,103,1,Prosopis glandulosa
prosopis glandulosa,Prosopis glandulosa,44139,Prosopis odorata,95,NA,97,NA,24,1,Prosopis glandulosa
prosopis glandulosa,Prosopis glandulosa,254975,Prosopis glandulosa var. glandulosa,3,NA,87,NA,44,1,Prosopis glandulosa var. glandulosa
prosopis glandulosa,Prosopis glandulosa,254976,Prosopis glandulosa var. torreyana,13,NA,32,NA,14,1,Prosopis glandulosa var. torreyana
prosopis glandulosa,Prosopis glandulosa,370541,Prosopis glandulosa var. prostrata,1,NA,1,NA,1,1,Prosopis glandulosa var. prostrata
tragus berteronianus,Tragus berteronianus,54647,Tragus berteronianus,74,5,126,33,37,1,Tragus berteronianus
croton pottsii,Croton pottsii,15576,Croton pottsii,30,4,65,14,15,1,Croton pottsii
croton pottsii,Croton pottsii,217903,Croton pottsii var. thermophilus,2,NA,4,NA,3,1,Croton pottsii
hymenoxys odorata,Hymenoxys odorata,234252,Hymenoxys odorata,7,NA,11,NA,3,1,Hymenoxys odorata
ephedra trifurca,Ephedra trifurca,20772,Ephedra trifurca,18,2,133,8,58,1,Ephedra trifurca
hilaria mutica,Hilaria mutica,29139,Hilaria mutica,29,4,149,15,60,1,Hilaria mutica
acourtia nana,Acourtia nana,200783,Acourtia nana,9,NA,14,NA,6,1,Acourtia nana
acleisanthes chenopodioides,Acleisanthes chenopodioides,200706,Acleisanthes chenopodioides,6,NA,8,NA,3,1,Acleisanthes chenopodioides
aristida longiseta,Aristida longiseta,4874,Aristida longiseta,21,2,132,10,65,1,Aristida longiseta
bouteloua aristidoides,Bouteloua aristidoides,7900,Bouteloua aristidoides,37,4,124,71,62,1,Bouteloua aristidoides
erioneuron pulchellum,Erioneuron pulchellum,21803,Erioneuron pulchellum,36,11,93,61,20,1,Erioneuron pulchellum
yucca elata,Yucca elata,57350,Yucca elata,49,3,193,14,64,1,Yucca elata
yucca elata,Yucca elata,401833,Yucca elata var. verdiensis,1,NA,1,NA,1,1,Yucca elata
bahia pedata,Bahia pedata,76219,Bahia pedata,9,NA,11,NA,4,1,Bahia pedata
krameria lanceolata,Krameria lanceolata,87704,Krameria lanceolata,11,2,17,5,10,1,Krameria lanceolata
opuntia macrocentra,Opuntia macrocentra,70028,Opuntia macrocentra,27,NA,39,NA,7,1,Opuntia macrocentra
opuntia macrocentra,Opuntia macrocentra,356023,Opuntia macrocentra var. macrocentra,1,NA,1,NA,1,1,Opuntia macrocentra
menodora scabra,Menodora scabra,36261,Menodora scabra,49,3,161,9,53,1,Menodora scabra
gutierrezia microcephala,Gutierrezia microcephala,27291,Gutierrezia microcephala,73,13,213,51,42,1,Gutierrezia microcephala
cuscuta umbellata,Cuscuta umbellata,218701,Cuscuta umbellata,7,NA,20,NA,9,1,Cuscuta umbellata
verbesina encelioides,Verbesina encelioides,56044,Verbesina encelioides,44,5,208,66,76,1,Verbesina encelioides
verbesina encelioides,Verbesina encelioides,269254,Verbesina encelioides var. exauriculata,12,NA,20,NA,3,1,Verbesina encelioides
verbesina encelioides,Verbesina encelioides,398673,Verbesina encelioides subsp. exauriculata,3,NA,3,NA,1,1,Verbesina encelioides
verbesina encelioides,Verbesina encelioides,398674,Verbesina encelioides var. encelioides,1,NA,1,NA,1,1,Verbesina encelioides
verbesina encelioides,Verbesina encelioides,401438,Ximenesia encelioides,4,NA,4,NA,1,1,Verbesina encelioides
panicum hirticaule,Panicum hirticaule,70159,Panicum hirticaule,54,NA,59,NA,7,1,Panicum hirticaule
ericameria laricifolia,Ericameria laricifolia,67670,Ericameria laricifolia,19,NA,28,NA,10,1,Ericameria laricifolia
zinnia acerosa,Zinnia acerosa,57512,Zinnia acerosa,16,NA,22,NA,8,1,Zinnia acerosa
parthenium incanum,Parthenium incanum,40424,Parthenium incanum,39,21,147,120,19,1,Parthenium incanum
acacia constricta,Acacia constricta,257,Acacia constricta,79,22,342,172,75,1,Acacia constricta
acacia constricta,Acacia constricta,200171,Acacia constricta var. constricta,7,NA,11,NA,3,1,Acacia constricta
