OID_,site_code,site_proj_comm,Latitude,Longitude,MAP,MAT,GDiv,ANPP,HumanDisturbance,N_Deposition
452,kbs.us,NA,42.408985999999999,-85.3909,903,8.795833436,79.000000000000000,537.645125000000007,24.3968544,977.4589844
453,khos.ir,NA,35.443739999999998,50.668406670000003,236,16.26249986,31.000000000000000,83.239999999999995,7.0000701,480.7709045
454,kibber.in,NA,32.319726670000001,78.009540000000001,400,-1.454166631,37.000000000000000,37.133333329999999,10.9348993,1539.635986
455,kidman.au,NA,-16.10846,130.953100000000006,724,27.2583334,59.000000000000000,364.683499999999981,1.3399652,233.3781281
456,kilp.fi,NA,69.056700000000006,20.874700000000001,569,-3.250000015,125.000000000000000,181.947046800000010,12.1352043,160.613739
457,kiny.au,NA,-36.2,143.750000000000000,408,15.59166652,117.000000000000000,163.406060599999989,15.326128,218.6474762
458,kirik.ee,NA,58.710000000000001,23.795000000000002,620,6.162500057,84.000000000000000,179.634333300000009,13.4582539,597.4761963
459,klua.ca,NA,61.036450000000002,-138.38266,382,-2.429166694,19.000000000000000,236.379999999999995,12.1685219,48.3042488
460,koffler.ca,NA,44.024047000000003,-79.535881,853,6.279166656,53.000000000000000,659.964611099999956,30.3274117,827.0494385
461,konz.us,NA,39.070855999999999,-96.582821,889,12.07500006,98.000000000000000,444.407692300000008,8.8303547,933.4368896
462,konzn1b.us,NA,39.080936000000001,-96.564825,892,12.01249998,68.000000000000000,285.865000000000009,8.9912672,933.4368896
463,kord.ir,NA,35.956343330000003,50.854713330000003,261,13.08750018,35.000000000000000,46.166333330000001,20.9617386,480.7709045
464,lac.ca,NA,50.880740000000003,-120.44878,589,3.199999996,33.000000000000000,204.264999999999986,4.6180544,247.0965118
465,lagoas.br,NA,-20.982778,-51.798889,1145,23.20416669,34.000000000000000,240.062500000000000,34.2626266,733.0216675
466,lake.us,NA,43.384683000000003,-95.181052,726,7.287500044,89.000000000000000,592.567857099999969,24.2455883,897.5437012
467,lakta.se,NA,68.402304000000001,18.448063000000001,390,-0.804166615,28.000000000000000,230.830000000000013,1.7139158,160.613739
468,lancaster.uk,NA,53.985624710000003,-2.628417566,1522,8.008333346,34.000000000000000,108.916833299999993,5.9796925,692.541626
469,lasm.ir,NA,35.808666289999998,52.204675430000002,203,6.004166623,131.000000000000000,70.125714290000005,30.3658371,480.7709045
470,lazo.ir,NA,35.861939999999997,52.621220000000001,201,5.720833272,50.000000000000000,170.029333299999990,5.5287728,254.9746704
471,lead.us,NA,46.614899999999999,-124.0484,2224,10.89583328,13.000000000000000,467.391666699999973,6.897961,199.456955
472,look.us,NA,44.205177069999998,-122.1284473,1877,6.895833333,57.000000000000000,222.607953799999990,4.0504203,216.0787811
473,lubb.us,NA,33.600009999999997,-101.89765,480,15.84583325,20.000000000000000,99.302833329999999,36.0133171,643.0072021
474,marc.ar,NA,-37.71516,-57.42451,907,14.31666676,68.000000000000000,682.266454999999951,19.0511189,126.0132675
475,marcel.us,NA,47.229916000000003,-118.408463,306,9.045833339,11.000000000000000,64.914000000000001,19.5011272,216.0787811
476,mars.ca,NA,60.555790000000002,-134.4292,253,-0.979166771,30.000000000000000,273.024999999999977,12.7840185,59.1627655
477,mcdan.us,NA,39.528033000000001,-77.04138,1085,11.62083337,92.000000000000000,441.902083300000015,32.5019875,845.0755005
478,mcla.us,NA,38.864272120000003,-122.4064063,936,13.97083341,80.000000000000000,276.659523200000024,17.2862701,222.7404327
479,meto.us,NA,37.417000000000002,-75.686,1042,14.71249998,19.000000000000000,,0.263664,551.520874
480,mitch.au,NA,-22.483584,143.323500999999993,421,24.45416673,17.000000000000000,459.295000000000016,10.8403292,143.8786469
481,mmounds.us,NA,46.891340000000000,-123.060965,1413,10.3875001,32.000000000000000,407.949500000000000,20.698019,199.456955
482,moab.us,NA,38.781999999999996,-109.652,244,11.66666669,23.000000000000000,18.233333330000001,6.8204474,297.7605896
483,mrapids.us,NA,48.033487999999998,-119.891601,279,10.29999983,15.000000000000000,63.768000000000001,16.9848003,247.0965118
484,msla.us,NA,46.664613000000003,-114.0005227,340,7.316666628,62.000000000000000,159.630434799999989,9.1776562,259.0683289
485,msla_2.us,NA,46.664887000000000,-114.001321,340,7.316666628,45.000000000000000,102.739583300000007,9.1776562,259.0683289
486,msla_3.us,NA,46.664743999999999,-114.001678,340,7.316666628,50.000000000000000,92.567999999999998,9.1776562,259.0683289
487,msum.us,NA,46.869624180000002,-96.45352319,556,4.987500096,47.000000000000000,309.329166699999973,24.9485741,897.5437012
488,mtca.au,NA,-31.782138,117.610853000000006,324,17.74583335,79.000000000000000,175.452678600000013,16.9397392,81.3067474
489,nap.ca,NA,50.449440000000003,-120.31672,390,4.987500094,26.000000000000000,268.610000000000014,5.2365613,247.0965118
490,neba.jp,NA,35.232140000000001,137.662488999999994,2114,8.691666648,82.000000000000000,312.125821400000007,14.9371815,733.5625
491,nilla.au,NA,-36.896,146.007000000000005,947,13.7833333,32.000000000000000,152.402904799999988,10.8102789,218.6474762
492,niwo.us,NA,39.993000000000002,-105.375,446,6.579166642,42.000000000000000,121.734999999999999,15.053299,469.1299133
493,ovor.mn,NA,47.768833299999997,106.885033300000003,275,-1.487499878,47.000000000000000,177.766666700000002,11.9962282,195.3711548
494,ozin.ir,NA,35.656686669999999,52.444176669999997,181,9.279166674,35.000000000000000,58.186333329999997,18.7072067,480.7709045
495,pape.de,NA,53.085999999999999,7.472800000000000,788,9.120833286,14.000000000000000,948.814285700000028,19.6201057,977.6321411
496,pich.ec,NA,-0.131550788,-78.57326091,2566,21.79583343,70.000000000000000,814.992857100000037,12.4300489,574.4157715
497,ping.au,NA,-32.496169,116.972947000000005,456,16.27916669,25.000000000000000,254.802296299999995,11.5508709,61.0226746
498,pinj.au,NA,-27.530556,152.923222000000010,1085,19.99166675,34.000000000000000,748.866666699999996,27.5887146,98.8913651
499,podo.ec,NA,-4.11,-79.16,1105,11.14583331,66.000000000000000,959.970000000000027,2.9739602,398.1607361
500,potrok.ar,NA,-51.91602778,-70.40744444,249,6.620833296,35.000000000000000,88.831481479999994,7.9021425,55.7273483
501,rams.us,NA,30.514410999999999,-90.169853,1616,19.34166685,98.000000000000000,,21.578783,513.0458374
502,rook.uk,NA,51.405999999999999,-0.644,685,10.12916666,39.000000000000000,180.216317699999991,30.7986641,976.9347534
503,saana.fi,NA,69.036799999999999,20.843299999999999,521,-2.599999969,115.000000000000000,144.063186199999990,15.2737112,160.613739
504,sage.us,NA,39.430000000000000,-120.24,831,5.829166705,45.000000000000000,123.671428599999999,8.1665077,222.7404327
505,sala.ir,NA,34.517980000000001,50.398973329999997,214,16.08333327,55.000000000000000,94.263333329999995,15.4418325,480.7709045
506,saline.us,NA,39.049999999999997,-99.1,608,12.10416666,122.000000000000000,243.970833300000010,9.6106682,780.62323
507,sandhill.us,NA,34.957380000000001,-79.51774,1203,16.19166677,60.000000000000000,287.005277799999988,10.3425493,740.7620239
508,sava.us,NA,33.343893999999999,-81.650936,1184,17.42916672,71.000000000000000,85.390000000000001,12.0101442,740.7620239
509,sedg.us,NA,34.700000000000003,-120.0166667,478,15.57500005,34.000000000000000,340.131363500000020,9.4708729,354.2384033
510,sereng.tz,NA,-2.429387,34.857435000000002,827,21.94166656,75.000000000000000,298.766666699999973,13.4469385,265.1708069
511,sevi.us,NA,34.359200000000001,-106.6905,252,13.06250015,81.000000000000000,138.800413200000008,10.014863,399.7457886
512,sgs.us,NA,40.816670000000002,-104.76667,369,8.945833281,80.000000000000000,105.472466699999998,10.1270828,469.1299133
513,shps.us,NA,44.257212000000003,-112.205337,246,5.320833323,125.000000000000000,127.754166699999999,10.5303869,339.6396484
514,sier.us,NA,39.235509630000003,-121.2836963,936,16.30833341,124.000000000000000,305.227205500000025,17.0412464,222.7404327
515,smith.us,NA,48.206580680000002,-122.624754,605,10.1833334,57.000000000000000,372.260318299999994,25.4834785,224.0832367
516,spar.ca,NA,49.011920000000003,-119.60113,376,6.975,34.000000000000000,186.775000000000006,4.2634878,247.0965118
517,spin.us,NA,38.132221999999999,-84.502778,1152,12.48333327,57.000000000000000,473.884313700000007,26.0706158,977.4589844
518,spv.ar,NA,-42.653747,-64.171606,216,13.15833343,22.000000000000000,71.627549999999999,10.1908512,68.1189499
519,stew.ca,NA,63.457599999999999,-136.94624,335,-3.670833309,19.000000000000000,162.705000000000013,9.5053911,49.5848732
520,summ.za,NA,-29.81161,30.715730000000001,944,18.43750012,105.000000000000000,365.915624999999977,31.9334984,453.3308411
521,sval.no,NA,78.690179999999998,16.447120000000002,302,-7.574999941,18.000000000000000,315.347777800000017,8.0125027,75.6227646
522,tale.ir,NA,36.137380409999999,50.717117690000002,261,8.854166721,147.000000000000000,153.466127900000004,12.3989487,480.7709045
523,tatc.ca,NA,62.300500000000000,-136.18262,273,-2.458333294,17.000000000000000,267.564999999999998,8.0123043,59.1627655
524,tejon_foot.us,NA,35.024753599999997,-118.6777248,840,13.04583333,51.000000000000000,288.324999999999989,4.9004221,354.2384033
525,tejon_north.us,NA,34.977777779999997,-118.5947222,812,13.27499998,39.000000000000000,213.469999999999999,15.4773312,354.2384033
526,tejon_south.us,NA,34.971111110000002,-118.5819444,809,13.29999992,34.000000000000000,227.291666700000007,8.5395412,354.2384033
527,temple.us,NA,31.044000000000000,-97.349,877,19.39583355,97.000000000000000,845.448912999999948,25.4188919,634.6031494
528,thth.is,NA,65.901290000000003,-17.08927,572,1.216666658,58.000000000000000,296.465433299999972,0.7198454,110.3292236
529,tmlr.is,NA,65.901290000000003,-17.08927,572,1.216666658,35.000000000000000,23.489311109999999,0.7198454,110.3292236
530,trel.us,NA,40.075000000000003,-88.829,992,11.07083331,25.000000000000000,1102.597172000000000,16.4824734,954.3803101
531,twostep.us,NA,47.599998999999997,-119.620507,242,8.44999994,14.000000000000000,95.200000000000003,16.1872787,216.0787811
532,tyso.us,NA,38.519092000000001,-90.564792,980,12.67500002,60.000000000000000,478.939687499999991,21.6665173,954.3803101
533,ucsc.us,NA,36.984861000000002,-122.05025,542,14.07083331,17.000000000000000,2138.599999999999909,36.1334839,354.2384033
534,ufrec.us,NA,27.433333000000001,-81.916667,1284,22.42916671,2.000000000000000,642.777777799999967,14.6404924,227.4994202
535,ukul.za,NA,-29.670238,30.401050999999999,832,17.65416663,205.000000000000000,534.292972200000008,21.8324795,453.3308411
536,unc.us,NA,36.008279999999999,-79.020423,1157,14.86250004,67.000000000000000,330.571466699999974,26.1286907,740.7620239
537,uwo.ca,NA,43.193131000000001,-81.317807,1035,7.362499919,33.000000000000000,259.765333300000009,21.9051456,827.0494385
538,valm.ch,NA,46.631345000000003,10.372252000000000,681,0.133333397,115.000000000000000,211.820512799999989,14.8282871,1479.478516
539,vargrass.no,NA,70.327969999999993,29.539800000000000,607,-2.049999977,86.000000000000000,399.007170900000006,0.6064544,195.3769531
540,varheath.no,NA,70.327969999999993,29.539800000000000,607,-2.049999977,47.000000000000000,497.567434699999978,0.6064544,195.3769531
541,vass.se,NA,68.416978999999998,18.274395999999999,778,-1.425000037,39.000000000000000,163.564999999999998,9.2434435,160.613739
542,veluwe.nl,NA,52.026547000000001,5.807947000000000,851,9.487499991,73.000000000000000,141.324333300000006,21.3220406,1476.593506
543,wupatki.us,NA,35.583810999999997,-111.512906,342,21.26249993,14.000000000000000,107.689999999999998,12.2307711,274.468689
544,yarra.au_NutNetdf,NA,-33.613694,150.738031000000007,844,17.32083333,43.000000000000000,378.153225799999973,24.6509876,291.1624756
